prefix	name	homepage	description
THESAE	Agroecology Thesaurus		Thésaurus d'Agroécologie is a thesaurus in French containing 556 concepts denoting the issues, levers, indicators and agricultural production systems involved in an agro-ecological approach. This thesaurus, based on the results of a territorial watch on the scale of the Midi-Pyrénées region, is the result of expert work carried out by researchers and specialists in scientific and technical information from the Institut National de la Recherche Agronomique, Le Thésaurus d'Agroécologie est un thésaurus en français présentant 556 concepts dénotant les enjeux, leviers, indicateurs et systèmes de production agricoles impliqués dans une démarche agroécologique. Ce thésaurus, basé sur les résultats d'une veille territoriale à l'échelle de la région Midi-Pyrénées est issu d’un travail d’expertise réalisé par des chercheurs et des spécialistes de l’information scientifique et technique de l’Institut National de la Recherche Agronomique
THESAGRO	Thesaurus Agrícola Nacional	https://sistemas.agricultura.gov.br/tematres/vocab/index.php	A specialized vocabulary on agriculture in the Brazilian variety of the Portuguese language, maintained by the National Library of Agriculture (Binagri) and made available on AgroPortal in collaboration with the Brazilian Agricultural Research Corporation (Embrapa).
TOP	Thesaurus of Plant Characteristics	http://top-thesaurus.org	The Thesaurus Of Plant characteristics (TOP), aims to harmonize and formalize concepts for plant characteristics widely used in ecology. TOP concentrates on two types of plant characteristics: traits and environmental associations. Characteristics are modelled as the ‘Quality’ of an ‘Entity’ used in the context of Open Biological Ontologies. Whenever possible, the Entities and Qualities are taken from existing terminology standards, mainly the Plant Ontology (PO) and Phenotypic Quality Ontology (PATO) ontologies. TOP provides names, definitions, units, synonyms and related terms for about 850 plant characteristics.
TRANSFORMON	PO2/TransformON		Domain ontology on food and bioproduct processing and characterization. The ontology is a specialization of the PO2 ontology (Process and Observation Ontology).
TRANSMAT	Matter Transfer Ontology	https://www6.inra.fr/cati-icat-atweb/Ontologies/Transmat	The Matter Transfer ontology is dedicated to matter transfer (e.g. O2, CO2, H2O) and mechanical properties of materials (eg food packaging tensile strength).
TREATO	Rice Treatment Ontology		TreatO is an ontology describing rice plant treatments. TreatO is a rice disease control ontology that focuses on modeling biological control agents and chemical controls agent of each rice pest (e.g., rice diseases and insects).
TRIPHASE	Thesaurus for Animal Physiology and Livestock Systems		TriPhase est un thésaurus couvrant le domaine de la physiologie animale et de l'élevage conçu par l'INRA. , TriPhase is a large thesaurus in the domain of animal physiology and livestock designed by INRA.
UC_SENSE	Unambiguous Characterization of Sensory Experiences Ontology		uc_Sense is an ontology for unambiguous characterization (UC) of sensory experiences and their descriptive terms. The uc_Sense ontology provides terms gathered from food and beverage flavor wheels in order to provide a vocabulary that will distinguish how a sensory event is perceived and how the same event is processed by an individual.
USE	Ontobiotope_Use	http://migale.jouy.inra.fr/florilege/#&searchByUse	"The Use ontology is a subpart of the Ontobiotope ontology. It defines the uses and applications of microorganisms. Microorganisms are linked to the classes of the Use ontology by the relationship ""is studied for"". See examples in the Florilege database."
VOCGEO	Vocabulário controlado de geoinformação		O Vocabulário controlado de Geoinformação (VocGeo) é um recurso semântico na variedade brasileira da língua portuguesa (PT-BR). Foi compilado a partir de textos científicos publicados por empregados da Embrapa em eventos científicos importantes na área de geotecnologias aplicadas à agricultura no período entre 2002 e 2012. The Controlled vocabulary of Geoinformation (VocGeo) is a semantic resource in Brazilian Portuguese (PT-BR). It was compiled from scientific texts published by Embrapa’s employees at important scientific events in the field of geotechnologies applied to Agriculture between 2002 and 2012., O Vocabulário controlado de Geoinformação (VocGeo) é um recurso semântico na variante brasileira da língua portuguesa (PT-BR). Foi compilado a partir de textos científicos publicados por empregados da Embrapa em eventos científicos importantes na área de geotecnologias aplicadas à agricultura no período entre 2002 e 2012., The Controlled vocabulary of Geoinformation (VocGeo) is a semantic resource in Brazilian Portuguese (PT-BR). It was compiled from scientific texts published by Embrapa’s employees at important scientific events in the field of Geotechnologies applied to Agriculture between 2002 and 2012.
WCACROPS	FAO WCA Crop	http://stats-class.fao.uniroma2.it/skosmos_demo/WCACrops/en/	The more granular crop classification used in the FAO WCA. Used in the 2010 round of agricultural censuses.
WHEAT_TAX	Wheat Taxa Gold Standard	http://ontology.irstea.fr/pmwiki.php/Site/AgronomicTaxon	Manually built by Catherine Roussey, inspired by https://fr.wikipedia.org/wiki/Taxonomiedublé. Each species proposed into the wheat species table have been validated with European Wheat data base http://genbank.vurv.cz/ewdb/. The taxon name and its ranking was firstly validated with the use of taxref reference table from INPN. NCBI's taxonomy have been used when not found in taxref. Then links to agrovoc's thesaurus, NAL and CABI Have been added. Links to ITIS database have been added, and also the links to DBpedia. Be warned : DBpedia contains two missing species :triticum zhukovsyi and triticum compactum erinaceum which are not in taxref. triticum zhukovsyi is in European Wheat data base. Links to TAXREF-LD have also been added.
WHEATPHENOTYPE	Wheat Trait and Phenotype Ontology		WheatPhenotype (also called Wheat Treat Ontology) is an ontology in OBO format that describes the traits of soft wheat (Triticum aestivum) and the environmental factors that affect these traits. Traits include traits of resistance, development, nutritional, baking quality, etc. Environmental factors include biotic and abiotic factors.
WHISKY	Whisky Ontology		A small vocabulary for describing whisky varieties
WINE	Wine Ontology		This ontology was used as example in the first OWL Recommendation (February 2004)
WTM-BO	WhatToMake Base Ontology		The WhatToMake ontology is separated into three components: Food, FoodOn, and Ingredient. The Food component of the ontology contains all of the base classes that were created for the ontology. The terms in this ontology were extracted from the EBI Food Ontology ( http://purl.obolibrary.org/obo/foodon.owl) and is used as the basis for classifying individuals into food groups. Terms that were added to enhance this classification are found in the WhatToMake Base Ontology.
WTM-FC	WhatToMake Food Classification		The WhatToMake ontology is separated into three components: Food, FoodOn, and Ingredient. The FoodOn component contains all of the imported classes from FoodOn. The terms in this ontology were extracted from the EBI Food Ontology ( http://purl.obolibrary.org/obo/foodon.owl) and is used as the basis for classifying individuals into food groups. Terms that were added to enhance this classification are found in the WhatToMake Base Ontology.
WTM-IO	WhatToMake Individuals Ontology		The WhatToMake ontology is separated into three components: Food, FoodOn, and Ingredient. The Ingredient component contains all of the individuals that represent different recipes and ingredients. The WhatToMake Individuals Ontology contains the invididual recipes and food items used in those recipes that are available in the system. These individuals are defined using classes and properties that are defined in the WhatToMake Base Ontology., The goal of this project is to create a system capable of recommending recipes to a user subject to the ingredients that user has on hand and the time they want to spend cooking. The system should also be able to recommend best-matched substitutions for ingredients where appropriate in order to meet the user’s taste preferences or food allergy related needs. The users are allowed to specify the meal types (e.g. lunch) and course types (e.g. entree) in the request. If the users request not to have recipes that contain high Glycemic Index (GI) ingredients, the system will avoid offering these high glycemic recipes in the recommendations.
XEO	XEML Environment Ontology	https://xeo.codeplex.com/	XeO has been created to help plant scientists in documenting and sharing metadata describing the abiotic environment.
