prefix	name	homepage	description
20439	Dictionary of mathematics and statistics	https://cit.iec.cat/DME	Concise dictionary of mathematics and statistics with encyclopedic supplements, intended to be useful in helping to write and understand mathematics and also including biographies of the most important mathematicians in history.
20440	Silk heritage thesaurus	https://skosmos.silknow.org/thesaurus/	"Thesaurus about silk developed by SILKNOW, ""a research project that improves the understanding, conservation and dissemination of European silk heritage from the 15th to the 19th century""."
20441	Multilingual archival terminology	http://www.ciscra.org/mat/	"The purpose of the ""Multilingual archival terminology"" is to support archivists, records managers and information managers in the use of records-related terms, from the traditional ones to those related to the preservation of authentic records in digital systems. Founded on archival, diplomatic and records and information knowledge, the 320 initial terms express concepts that are central to both the ICA [International Council on Archives] (many of the terms chosen appear in existing ICA dictionaries), and the InterPARES project."
20442	Panlatin electronic commerce glossary	https://publications.gc.ca/site/archivee-archived.html?url=https://publications.gc.ca/collections/collection_2007/pwgsc-tpsgc/S53-35-2004.pdf	The terminology was drawn from a number of subfields, including e-transactions, marketing, security, cryptography, communications, customer and business products and services, consumer protection, as well as information technologies.
20443	Wood glossary	https://www.coopwoodplus.eu/dictionnaires/	This glossary aims to facilitate communication between the agents of the wood sector in the various territories on both sides of the Pyrenees.
20444	Controlled Method	https://psyndex.de/ueber/inhalte-aufbau/schlagwoerter-klassifikationen/	Types of controlled methods in psychological studies as used in PubPsych bibliographical database
20445		https://w3id.org/zpid/vocabs/klarsaurus/	Glossary of academic terms, especially from Psychology with easy to understand explanation
20446	FIV General Classification		Topic classification of the German Information Network for International Relations and Area Studies (FIV). There is also a regional classification and the European Thesaurus.
20447			Regional classification (countries and areas) of the German Information Network for International Relations and Area Studies (FIV). There is also a general subject classification and the European Thesaurus.
20448	Chinese Iconography Thesaurus	https://chineseiconography.org/terms/	
20449		http://catalogo.bne.es/uhtbin/authoritybrowse.cgi	Subject indexing file of the National Library of Spain.
20450			Part of the Autoridades de la Biblioteca Nacional de España.
20451	Uniform Content Descriptors	https://vizier.cds.unistra.fr/doc/UCD/inVizieR.htx	Categorization of measures used in Astronomy
20452	German classification of occupations	https://statistik.arbeitsagentur.de/DE/Navigation/Grundlagen/Klassifikationen/Klassifikation-der-Berufe/Klassifikation-der-Berufe-Nav.html	The German classification of occupations was last revised in 2020. In large parts compatible with the International Standard Classification of Occupations (ISCO).
20453			
20454	Classification of the Bibliography of German History	https://www.historicum.net/metaopac/start.do?View=dhb	The Classification of the Bibliography of German History (DHB-Systematik) is a faceted classification scheme partially following the Dewey Decimal Classification (DDC). It enables the single or multiple labelling of titles in three facets: region, subject and epoch. The DHB-Systematik employs short mnemonics instead of the numeric DDC-scheme. Example: the classification “G:de S:ge Z:40” translates to: region = Germany, subject = history, epoch = 19th century.
20455	Artificial intelligence glossary	https://aibook.gr/glossary-en/	
20456	Artificial intelligence glossary	https://aibook.gr/glossary-en/	
20457	Spatial development glossary	https://rm.coe.int/16806f7d5b	
20458	European Position Paper on the Anatomical Terminology of the Internal Nose and Paranasal Sinuses	https://www.researchgate.net/publication/320056097_E_Ellenike_antistoichia_sten_EUROPAIKE_THESE_GIA_TEN_ANATOMIKE_OROLOGIA_ANGLIKE_TOU_ESOTERIKOU_TES_RINOS_KAI_PARARRINIKON_KOLPON	This European Position Paper on the Anatomical Terminology of the Internal Nose and Paranasal Sinuses was conceived to re-evaluate the anatomical terms in common usage by endoscopic sinus surgeons and to compare this with the official Terminologica Anatomica. The text is a concise summary of all the structures encountered during routine endoscopic surgery in the nasal cavity, paranasal sinuses and at the interface with the orbit and skull base but does not provide a comprehensive text for advanced skull base surgery. It draws on a detailed review of the literature and provides a consensus where several options are available, defining the anatomical structure in simple terms and in English. It is recognised that this is an area of great variation and some indication of the frequency with which these variants are encountered is given in the text and table. All major anatomical points are illustrated, drawing on the expertise of the multi-national and multi-disciplinary contributors to this project.
20459	Geography file	https://museumsvokabular.de/node/6	It's recommended to use Geonames, Wikidata or the GND (entity Geographika).
20460	Codes for Units Of Measure Used in International Trade	https://service.unece.org/trade/uncefact/vocabulary/rec20/	Recommendation 20 Provides three character alphabetic and alphanumeric codes for representing units of measurement for length, area, volume/capacity, mass (weight), time, and other quantities used in international trade. The codes are intended for use in manual and/or automated systems for the exchange of information between participants in international trade.
20462	Thesaurus of the Vienna Museum of Science and Technology	https://data.tmw.at/thesaurus	The thesaurus contains data about technical terms and classes from the Thesaurus of the Vienna Museum of Science and Technology.
20463	Bamberg vocabulary for historical architecture	https://hist-arch-vocab.org/	"For the indexing of information from the historical record and for the quantitatively evaluable description of the characteristics of building components, an extensive digital vocabulary was developed in the project ""Die Nürnberger Großkirchen – Best Practice für die digitale Erfassung komplexer Baudenkmale"", which contains several thousand terms for the designation of building components, materials, damage, traces of processing and static interactions. It is available in SKOS format and contains definitions, alternative terms and foreign-language translations for each term. The individual terms are thematically related to each other within an ontology and linked to external standard data such as the GND or the Getty AAT."
20465	MARC Instruments and Voices Code List	https://www.loc.gov/standards/valuelist/marcmusperf.html	Source: This list was derived from a controlled list of coded values in the MARC 21 Format for Bibliographic Data from field 048 (Number of Musical Instruments or Voices Codes).
20467	Thesaurus for Illustrations	http://www2.culture.gouv.fr/culture/inventai/extranet/sysdesc.htm	Thesaurus for the identification and description of scenes and figures of the Christian iconography; connections with the iconographic class ifications IconClass and Réau. Specific for art and art history area. Managed by the Ministry of Culture and Communication (MCC/DAPA) Used as an internal index and information retrieval tool for the national heritage databases (Mémoire, Mérimée, P alissy)
20468	BSZ periods AD	https://wiki.bsz-bw.de/display/MUSIS/BSZ-Thesauri	"The Dating Systematics of the BSZ contains, for a large part, time definitions, sources and definitions of the term, the archaeological and historical periods of the respective period."""
20469	Navis.one Maritime Thesaurus	https://archaeology.link/	Maritime thesaurus based on the NAVIS I-III databases.
20470	Linked Archaeological Data Ontology	https://archaeology.link/	A linked ontology for archaeological data.
20471	MiMoText Ontology	https://mimotext.uni-trier.de/english/	The MiMoText ontology is dedicated to the domain of literary history and historiography – a broad and far-reaching field of knowledge which we do not intend to address in its entirety. The scope and coverage of the ontology result from the practical requirements of the realization of our knowledge graph and the associated concerns. An essential particularity of our domain is that we model perspectives rather than facts. Therefore, the possibilities of the linked open data paradigm to let complementary and also contradictory statements coexist are very useful to us. This particularity has the consequence that 'reification' (i.e., statements about statements) is an important modeling dimension that includes, among other things, the unambiguous referencing of each statement, including linkage to the dataset to which it can be traced.
20472	Cultural Policies Thesaurus	https://www.boekman.nl/en/thesaurus/	
20473	iDAI.chronontology	https://chronontology.dainst.org/	iDAI.chronontology is a web service that combines concepts of time with dating. The ChronOntology project was funded by the German Research Foundation (DFG) from 2015 to 2018. The long-term availability of the data is guaranteed by the DAI as part of iDAI.welt.
20475	Open Funder Registry	https://www.crossref.org/documentation/funder-registry/	It is good practice for authors to acknowledge support for and contributions to their research in their published articles. This support may be financial, such as a grant or salary award; or practical, such as the use or loan of specialist facilities and equipment. They do this by listing the funding agency and the grant number somewhere in their article - usually the first or last page, or in the acknowledgments or footnotes section. Members contribute by depositing the funding acknowledgements from their publications as part of their standard metadata, together with the unique funder IDs listed in the OFR. The deposit should include funder names, funder IDs, and associated grant numbers. This means that anyone can make connections, for example, to identify which funders invest in certain fields of research. Funding data is also used by funders to track the publications that result from their grants.
20476	GRAPHIS Image Region	https://vocabs.dariah.eu/graphis_imgreg_browse/en/index	This GRAPHIS Image Region vocabulary contains all concepts GRAPHIS currently provides its users to annotate image regions. Image regions are shapes like rectangles, circles or any possible polygon that can be marked and saved within an image. The IPTC Photo Metadata Standard (https://iptc.org/standards/photo-metadata/iptc-standard) has enabled storing these image regions since its 2019.1 version (see https://iptc.org/std/photometadata/specification/IPTC-PhotoMetadata#image-region, https://www.iptc.org/std/photometadata/specification/IPTC-PhotoMetadata-2019.1.html).
20477	INDIGO Graffiti Thesaurus	https://projectindigo.eu/	The INDIGO Graffiti Thesaurus is a curated academic resource centred on contemporary graffiti terminology, with a spatial focus on the Danube Canal in Vienna, Austria. It is not just a compilation of terms, but also a specialised tool that organises and categorises graffiti-related concepts within a controlled vocabulary. More specifically, it takes the form of a thesaurus, where concepts are connected to each other through equivalence, hierarchical, and associative relationships. By leveraging the Simple Knowledge Organization System (SKOS) data model, the thesaurus ensures consistency and precision in its representation of information. The use of SKOS not only makes the thesaurus accessible but also interoperable, allowing for seamless integration with other widely used resources such as Wikidata and the Getty Art & Architecture Thesaurus (AAT) of the J. Paul Getty Trust and Getty Research Institute. The thesaurus is inspired by the AAT and therefore also contains information provided under the ODC Attribution License by the Getty Research Institute. Moreover, the content systematically reflects the structure of the AAT by using facets, hierarchy names, and guide terms. The thesaurus is made available through the Vocabs service of the Austrian Centre for Digital Humanities and Cultural Heritage (ACDH-CH), which utilises Skosmos, an open-source software tailored for publishing vocabularies. For enhanced accessibility, the thesaurus can be queried via a REST API (Representational State Transfer Application Programming Interface), facilitating its interaction with data over the World Wide Web. Moreover, its availability in diverse data formats, including TSV (Tab-Separated Values) and JSON (JavaScript Object Notation), caters to a wide range of academic and technological preferences. With its unique focus on the graffiti culture of the Danube Canal, the thesaurus offers a deep insight into Vienna's Danube Canal contemporary graffiti world and serves as a valuable tool for all those interested in this form of creativity.
20478	ScAPA : Scottish Archaeological Periods & Ages	https://www.heritagedata.org/blog/vocabularies-provided/	List of archaeological periods & ages for cultural heritage use in Scotland.
20479	Status of property (MK Berlin)	https://ikmk.smb.museum/ndp/home	The type of ownership or legal status of property of an object in the collection, e.g. property, loan, or foreign property etc.
20480	Owner (MK Berlin)	https://ikmk.smb.museum/ndp/home	The owner of the collection in question.
20481	Weight	https://ikmk.smb.museum/ndp/home	The weight of a (numismatic) object. This is usually given in grams (g), usually with one decimal place, more rarely with two decimal places.
20482	Manufacture (MK Berlin)	https://ikmk.smb.museum/ndp/home	The technique of manufacture, e.g. struck or cast.
20483	Peculiarity of production (MK Berlin)	https://ikmk.smb.museum/ndp/home	A notable, characteristic or unusual physical feature of an individual numismatic object which distinguishes it from other examples of the same group, or of a group of numismatic objects that marks it out from other groups, and which is related to the process of production of a numismatic object.
20484	Corporation (MK Berlin)	https://ikmk.smb.museum/ndp/home	A corporation, public or private, which is related to an object in the collection.
20485	Country (MK Berlin)	https://ikmk.smb.museum/ndp/home	A modern state or country to which certain regions, places (as mints, places of issue for paper money), and find places are being assigned to.
20486	Material (MK Berlin)	https://ikmk.smb.museum/ndp/home	The physical material from which an object is made.
20487	Class/status (MK Berlin)	https://ikmk.smb.museum/ndp/home	The legal status of the person, ethnic, or institutional authority under which any numismatic object is issued. This term can be described more closely at a secondary level (Archbishopric - Archbishopric Cologne, Swiss Federation - Canton of Graubünden etc.).
20488	Denomination (MK Berlin)	https://ikmk.smb.museum/ndp/home	Term indicating the value of a coin or banknote within a certain denominational system.
20489	Object status (MK Berlin)	https://ikmk.smb.museum/ndp/home	Term to describe the physical status of an object, e.g. present, damaged, lost, stolen...
20490	Location (MK Berlin)	https://ikmk.smb.museum/ndp/home	The location or place, in which a coin was minted, paper money issued or an object found.
20491	Period (MK Berlin)	https://ikmk.smb.museum/ndp/home	A period in time and in the history of humans, also used here to categorizing certain periods in art history.
20492	Person (MK Berlin)	https://ikmk.smb.museum/ndp/home	Any individual in his or her relationship or role to an object in question.
20493	Region (MK Berlin)	https://ikmk.smb.museum/ndp/home	A region either historic or contemporary within a modern state.
20494	Item (MK Berlin)	https://ikmk.smb.museum/ndp/home	The type of a numismatic object, e.g. coin, medal, token etc.
20495	Secondary Treatment (MK Berlin)	https://ikmk.smb.museum/ndp/home	Any features which arise subsequent to the actual production of a numismatic object; for example halving, chop-marking, etc.
20496	Die-axis (MK Berlin)	https://ikmk.smb.museum/ndp/home	The relationship between the orientation of obverse and reverse of a (struck) coin or medal. Often expressed as hours of the clock (from 1 to 12 h) or degrees in a circle.
20497	Type for person and corporation (MK Berlin)	https://ikmk.smb.museum/ndp/home	Term to describe the role of an individual or corporation regarding a numismatic object, e.g. authority, sitter, previous owner etc.
20498	Type of Source (MK Berlin)	https://ikmk.smb.museum/ndp/home	A website, portal or digital resource which either represents a database to browse a certain collection or allows for a systematic presentation of types or concepts in relation to individual numismatic objects.
20499	Currency (MK Berlin)	https://ikmk.smb.museum/ndp/home	A system of monetary units in common use, issued by a state, city, or any other legal authority, consisting of various subunits and multiples (denominations).
205	School of the Freudian Cause Thesaurus	http://ecf.base-alexandrie.fr/ListRecord.htm	Applied in the library database.
2050	Pokémon Category	http://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_category	In a Pokémon's Pokédex information, the category (...) (Japanese: 分類 classification) is a name which identifies the Pokémon based on one of its defining biological characteristics. Most often, the defining traits are part of the Pokémon’s physiology, special abilities, or behavior. It was previously also known as species. (...) Because of how brief and uninformative the description of a Pokémon often is in its category, and how little the category relates to other data, it is not often regarded as an important piece of information about a Pokémon. Before Generation III, the category was shown by just seeing the Pokémon, rather than upon catching it. In Pokémon games prior to Generation III, the character limit for a category name was ten characters. This has since increased from Generation III onwards, with the longest English category name being observed to be thirteen characters long. In other languages, the longest category name is Pachirisu's German category 'Elektrohörnchen' which is 15 characters long. This includes spaces but does not include 'Pokémon'.
20500	Accession (MK Berlin)	https://ikmk.smb.museum/ndp/home	The type of accession of an object into the collection: e.g. purchased, donated etc.
20501	voc4cat	https://github.com/nfdi4cat/voc4cat	A vocabulary for all areas of catalysis initiated in NFDI4Cat. Starting with photocatalysis we add more and more terms from other areas of catalysis and related disciplines like chemical engineering or materials science.
20502	Architecture Thesaurus	http://www.culture.gouv.fr/culture/inventai/extranet/sysdesc.htm	Thesaurus for the identification and description of elements of architecture. Connections with the terms used in the AAT and Royal Commission on the Historical Monuments of England1. Specific for art and art history area. Managed by the Ministry of Culture and Communication (MCC/DAPA) Used as an internal index and information retrieval tool for the national heritage databases (Mémoire, Mérimée, P alissy)
20503	Artists of the world	https://www.degruyter.com/database/akl/html?lang=de	The Allgemeines Künstlerlexikon (AKL) is a name authority file. Designed as International Database of Artists.
20504	Multilingual Inventory of Cultural Heritage in Europe	http://www.michael-culture.org/	Through the multilingual MICHAEL service you can find and explore digital collections from museums, archives, libraries and other cultural institutions from across Europe. Whether you are interested in art or archaeology, family history or planning holidays, the Romans or modern History, MICHAEL can show you what is available.
20505	Thesaurus Archaeological Finds	https://vast-lab.org/thesaurus/ra/vocab/	The terminological tool presented here constitutes a reworking, edited by the ICCU and the VAST-LAB Laboratory within the framework of the EU project ARIADNE (Advanced Research Infrastructure for Archaeological Dataset Networking in Europe), of the standard thesaurus released by the ICCD for the definition of movable archaeological property, functional for the compilation of the RA - Archaeological Finds catalog card, for which please refer to the institutional page http://www.iccd.beniculturali.it/index.php?it/473/standard-catalografici/Standard/74.
20506	The Digitization of Gandharan Artefacts Thesaurus	https://w3id.org/diga/terms	The DiGA Thesaurus is a resource for the standard description of Gandharan Buddhist art. It draws upon the “Repertorio terminologico per la schedatura delle sculture dell’arte gandharica” published by Domenico Faccenna and Anna Filigenzi in 2007 (IsIAO, Rome). This printed resource has been revised, expanded and restructured to fit a digital use. It now covers the following categories: animals, architecture, ceremonial objects, decorative motifs, everyday objects, figures (general features), figures (protagonists), means of transports, musical instruments, narratives, the sculptor's work, vegetation, weapons. Concerning the new categories of ‘narratives’ and ‘figures’, these are based on a variety of complementary sources.
20507	The Digitization of Gandharan Artefacts Gazetteer	https://w3id.org/diga/gazetteer	The DiGA Gazetteer is a resource for the standard description of Gandharan Buddhist art.
20508	Analytical methods for geochemistry and cosmochemistry	https://vocabs.ardc.edu.au/viewById/650	This concept scheme contains skos concepts for analysis methods used to produce observation results with information about the physical properties, chemical or isotopic composition, crystallography, or molecular structure of material samples. Based on spreadsheet compilation of method vocabularies from Geo.X, GEOROC, PetDB and OSIRIS-REx. Definitions added and updated based on web research, and SKOS serialization by S.M. Richard. Note that although there are high-level method categories for 'Physical property measurement', 'Geochronology technique', and 'Bioanalytical method', these are placeholders and only include a few examples that are relevant to analytical methods in geo- or cosmochemistry.
20510	Semantic Web for Earth and Environment Technology Ontology	http://sweetontology.net/sweetAll	The Semantic Web for Earth and Environmental Terminology is a mature foundational ontology that contains over 6000 concepts organized in 200 ontologies represented in OWL. Top level concepts include Representation (math, space, science, time, data), Realm (Ocean, Land Surface, Terrestrial Hydroshere, Atmosphere, etc.), Phenomena (macro-scale ecological and physical), Processes (micro-scale physical, biological, chemical, and mathematical), Human Activities (Decision, Commerce, Jurisdiction, Environmental, Research). Originally developed by NASA Jet Propulsion Labs under Rob Raskin, SWEET is now officially under the governance of the ESIP foundation.
20511	Thesaurus of Archaeological Terminology	https://teater.aiscr.cz/	The Thesaurus of Archaeological Terminology is a web thesaurus aimed at making the terminology of archaeology and the related disciplines more available. TEATER is intended for a wide sphere of users ranging from the lay public to amateur archaeologists, beginning students of archaeology, librarians of not only archaeological institutions and professional archaeologists. The entries are available in an interactive interface that enables both full-text searching and hierarchical browsing. TEATER’s content is available in three language versions – Czech, English and German. Entries can be exported from TEATER in .json format or linked using their PURL. More information on the possibilities of use of the thesaurus by various groups of users, the search application, the structure and selection of the entries is available in the Help section.
20512			
20513			
20514	SPDX License List	https://spdx.org/licenses/	The SPDX License List is an integral part of the SPDX Specification. The SPDX License List itself is a list of commonly found licenses and exceptions used in free and open or collaborative software, data, hardware, or documentation. The SPDX License List includes a standardized short identifier, the full name, the license text, and a canonical permanent URL for each license and exception. The purpose of the SPDX License List is to enable efficient and reliable identification of such licenses and exceptions in an SPDX document, in source files or elsewhere.
20515	MIME types	https://mimetype.io/all-types	mimetype.io is an open-source Gatsby-based project that provides a comprehensive database and resources related to various MIME types.
20516	md:term Persons and Institutions	https://term.museum-digital.de/	Persons and institutions of the german vocabulary of museum-digital.
20517	md:term places	https://term.museum-digital.de/	Geographic terms of the german vocabulary of museum-digital.
20518	md:term Times	https://term.museum-digital.de/	Terms concerning times of the german vocabulary of museum-digital.
20519	md:term tags	https://term.museum-digital.de/	Tags of the german vocabulary of museum-digital.
20520	Veterinary Terminology : English-Korean·Korean-English	https://ebook.qia.go.kr/20200604_100326	A complete revision of the first veterinary glossary published in 2006 jointly by the Korean Veterinary Society and the Korean Veterinary Society. English-Korean Veterinary Terms and Korean-English Veterinary Terms are included. From 2013 to 2015, the research was conducted by the support of the service research project of the Agriculture, Forestry and Livestock Quarantine Headquarters, 'Project for Standardization of Veterinary Terms and Publishing of Glossary (Research Project Management No. Z-154174502013-15-01). For veterinary terms, pet, animal behavior, horse-related terms, general names of various animals, scientific names, parasites, bacteria, viruses, food science terms, livestock idioms, and veterinary education were inserted based on recent data.
20521	Display Standard Terms	https://fpdstd.org/html_new/ter_01.htm	Based on the terms used in LCD, PDP, OLED, and FED, it was intended to unify the definition of terms compared to IEC International Standard Terminology, to unify a total of 777 terms by elaborating on different definitions of one term, and to help understand by creating an appendix for additional explanations of backlight, photometry, color temperature, and correlation color temperature.
20522	Intellectual Property Law Dictionary		Legal terms used in intellectual property lawsuits were reviewed to present appropriate English translations for Korean terms and appropriate Korean translations for English terms, and explanations and use cases for terms were added to Korean and English so that domestic and foreign judgments and materials could be translated and understood easily and accurately.
20523	Shoulder and Elbow Terminology		The Shoulder and Elbow Terminology is an online glossary provided by the Korean Shoulder and Elbow Society. It offers not only shoulder and elbow terminology but also recommended terms, information from the 4th edition of the Korean Medical Terminology, and the 2nd edition of the Orthopedic Terminology. The shoulder joint is a joint that extends from the shoulder to the elbow, and it is intended to help understand the basic and overall contents of shoulder joint and subjective anatomy, one of the most active clinical and basic research areas in the orthopedic field.
20524	Golf course classification system	https://www.law.go.kr/법령/체육시설의설치ㆍ이용에관한법률/(20240828,20360,20240227)/제10조	Types of golf courses classified by the Sports Facilities Act. The golf course business is one of the registered sports facility businesses, and is divided into membership golf course business and non-membership golf course business. Among non-membership golf courses, golf courses that meet requirements such as usage fees may be designated as public golf courses as prescribed by Presidential Decree.
20525	New patent classification system	http://openarchives.net/kos/4차산업혁명_관련_新특허분류_체계	New patent classification system related to the 4th Industrial Revolution The previous seven technical fields related to the 4th Industrial Revolution* were expanded and improved to 16 technical fields** and added to the advanced patent classification (CPC) system. Details may be partially revised during the international standardization and revision process. * Artificial intelligence (AI), big data, cloud, Internet of Things (IoT), intelligent robots, autonomous vehicles, 3D printing ** Artificial intelligence (AI), big data, cloud computing, next-generation communications, Internet of Things (IoT), intelligent robots, autonomous vehicles, drones, virtual augmented reality, smart cities, customized healthcare, innovative new drugs, intelligent semiconductors, advanced materials, renewable energy, 3D printing
20526	April Revolution	https://419.kdemo.or.kr/terms/419/	The April Revolution Term Dictionary is a term dictionary provided by the April Revolution Web Dictionary, which was piloted by the Democratic Movement Memorial Society, and provides slogans, synonyms, and related words for the April Revolution. In addition, the April Revolution Web Dictionary provides information such as concepts and definitions, backgrounds and causes, the development of events, major events, historical significance, and the status of commemorative succession.
20527	AR•VR Industry Classification	https://spri.kr/posts/view/23500?code=sw_reports&s_year=&data_page=2	"AR-VR industry classification is a classification system used for the ""Virtual Augmented Reality (VR/AR) Industry Survey"" of national approval statistics issued by the Software Policy Research Institute. The VR and AR industries are largely classified into four categories: ""content production and supply business,"" ""content sales and service business,"" ""dedicated equipment, equipment and parts manufacturing business,"" and ""dedicated software development and supply business."
20528	ICT R&D Technology Classification	https://www.law.go.kr/행정규칙/정보통신·방송연구개발관리규정/(2024-42,20241031)/제14조	The ICT R&D technology classification system was created in consideration of technology trends and support fields in the ICT field to efficiently promote the planning, evaluation, and management of R&D projects under Article 3 of the Information and Communication and Broadcast R&D Management Regulations.
20529	Korea Institute of Aviation Safety Technology Glossary	https://www.kiast.or.kr/kr/prog/wordSearch/sub07_04/list.do	KIAST Terminology Dictionary provided by KIAST Aviation Safety Technology Institute. Data are provided by dividing into fields, terms (Korean), terms (English), and explanations. As of August 19, 2024, 115 terms can be searched.
20530	Classification of National Competency Standards	https://www.ncs.go.kr/th01/TH-102-001-02.scdo	The classification of the national job competency standard represents the step-by-step composition of the national job competency standard based on the type of job, and is classified by referring to the Korean Employment Classification of Occupations (KECO). It consists of 'large categories (24), → middle categories (81), → small categories (273), → subdivisions (1,093).
20531	Classification system for livestock infectious diseases	https://www.law.go.kr/법령/가축전염병예방법/(20240915,19706,20230914)/제2조	"The term livestock infectious disease [classification system] means a disease defined in subparagraph 2 of Article 2 of the Livestock Infectious Disease Prevention Act (hereinafter referred to as the ""Act""), which means type 1 livestock infectious disease, type 2 livestock infectious disease, and type 3 livestock infectious disease. In subparagraph 2 (b) of Article 2 of the Act and subparagraph 2 (c) of Article 2 of the Act, ""communicable diseases of livestock prescribed by Ordinance of the Ministry of Agriculture, Food and Rural Affairs"" is prescribed in Article 2 (1) and (2) of the Enforcement Rules of the Livestock Infectious Disease Prevention Act."
20532		http://alchemie.hab.de/thesaurus	
20533	KENOM Material		Classification of materials used in KENOM portal.
20534	Berklee Music and Health Institute Taxonomy	https://remix.berklee.edu/mhi/taxonomy.html	The Berklee MHI Taxonomy is designed to empower researchers, clinicians, and practitioners in the field of music and health by providing a structured, hierarchical system for categorizing and accessing relevant studies. It serves as a tool to facilitate the identification of quality evidence, enabling users to effectively compare and contrast various studies, build upon existing research, and identify gaps within the literature. By organizing information into distinct sections encompassing both medical and music-related terms, the taxonomy allows for comprehensive searches across a wide range of categories, including conditions, procedures, outcomes, interventions, and more. This systematic approach supports the development of a robust evidence base, essential for establishing the legitimacy of music as a complementary treatment in the medical community.
20535	Financial Term	https://www.fsc.go.kr/	Financial term is financial terminology and explanatory information provided by the Financial Services Commission, and keyword search and alphabetical search can be performed.
20536	GOV: List of all types	https://gov.genealogy.net/type/list	List of all types for the Historic Geo Information System (https://bartoc.org/en/node/20435).
20537		http://gams.uni-graz.at/o:vis	"Multilingual terminology extracted from ""Conseil international des archives, Comité de sigillographie, Vocabulaire international de la Sigillographie, Roma, Ministero per i beni culturali e ambientali. Ufficio centrale per i beni archivistici, 1990 (Pubblicazioni degli archivi di Stato, Sussidi, 3)., which is online at http://www.archivi.beniculturali.it/dga/uploads/documents/Sussidi/Sussidi_3_A.pdf."
20538		https://gams.uni-graz.at/archive/objects/o:voccod/methods/sdef:SKOS/get	"Codicologica is an online application providing a multilingual vocabulary for the scholarly description of manuscripts. It aims at being a tool for all manuscript catalogers, text editors and everyone interested in historical manuscripts."" ""It provides a list of terms in French, with their definitions, and for most of them their English, Italian, and Spanish equivalents. Codicologia also offers a list of terms in Arabic with their definitions. Codicologia also provides a rich iconography and pedagogical explanations, which are not retrieved in this present ontology."
20539		https://www.cei.lmu.de/VID/	This site is an online version of the Vocabulaire international de la diplomatique, ed. Maria Milagros Cárcel Ortí, 2. ed., Valéncia 1997 (Collecció Oberta), which the Commission Internationale de Diplomatique assembled and the Universitat de València put to print.
20540	Open Definition License List	https://opendefinition.org/licenses/	"These licenses conform to the Open Definition and are: Reusable: Not specific to an organization or jurisdiction. Compatible: Must be compatible with at least one of GPL-3.0+, CC-BY-SA-4.0, and ODbL-1.0. Permissive/attribution-only licenses must be compatible with all 3 of the aforementioned licenses, and at least one of Apache-2.0, CC-BY-4.0, and ODC-BY-1.0. Current: Widely used and generally considered best practice by a broad spectrum of projects and actors within the domains of applicability of the license."""
20541	Systematics of the subjects and colleges of the German Research Association (2016-2019)	https://www.dfg.de/resource/blob/172316/5863ef132d178054609f74940f6a27c9/fachsystematik-2016-2019-de-grafik-data.pdf	German Research Foundation (DFG) classification of scientific disciplines, research areas, review boards, and subject areas for 2016-2019. The vocabulary is reviewed by the Senate of the DFG every four years (2016-2019, 2020-2024, ...)
20542	Systematics of the subjects and colleges of the German Research Association (2020-2024)	https://www.dfg.de/resource/blob/175334/89ba4a3464c99aaea40fdef47367e7b2/fachsystematik-2020-2024-de-grafik-data.pdf	German Research Foundation (DFG) classification of scientific disciplines, research areas, review boards, and subject areas for 2020-2024. The vocabulary is reviewed by the Senate of the DFG every four years (2016-2019, 2020-2024, ...)
20543		https://www.tib.eu/systematik/systemstelle.php?st_id=6	
20544	Classification of aptitudes required for military service	https://www.law.go.kr/법령/병역법시행령/(20240517,34492,20240507)/제14조	Classification of aptitudes required for military service is an aptitude classification guideline applied to give appropriate 兵科 in addition to physical examination. The Military Manpower Administration classifies aptitude necessary for military service based on the results of military service examination and individual qualification, major, and career, and detailed criteria are determined according to the Presidential Decree and the guidelines for classifying aptitude.
20545	Classification system for each type of construction waste	https://www.law.go.kr/lsBylInfoPLinkR.do?lsiSeq=250155&lsNm=건설폐기물의+재활용촉진에+관한+법률+시행규칙&bylNo=0001&bylBrNo=00&bylCls=BE&bylEfYd=20230417&bylEfYdYn=Y	The Classification System for each type of construction waste is divided into those that can and cannot burn construction waste, and is stipulated in Article 3-2 and attached Table 1 of the Enforcement Rules of the same Act in accordance with Article 12 of the Act on the Promotion of Recycling of Construction Waste.
